MODEL,MAKE,MODEL,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL,FUEL CONSUMPTION*,,,,CO2 EMISSIONS 
YEAR,,# = high output engine,,(L),,,TYPE,CITY (L/100 km),HWY (L/100 km),COMB (L/100 km),COMB (mpg),(g/km)
2004,KIA,SPECTRA,COMPACT,1.8,4,M5,X,11.4,8.1,9.9,29,228
2004,LAND ROVER,DISCOVERY 4X4,SUV,4.6,8,A4,Z,21.6,16.2,19.2,15,442
2004,LAND ROVER,FREELANDER 3-DOOR 4X4,SUV,2.5,6,AS5,X,15.4,12.7,14.2,20,327
2004,LAND ROVER,FREELANDER 5-DOOR 4X4,SUV,2.5,6,AS5,X,15.4,12.7,14.2,20,327
2004,LAND ROVER,RANGE ROVER 4X4,SUV,4.4,8,AS5,Z,21.3,15.1,18.5,15,426
2004,LEXUS,ES 330,MID-SIZE,3.3,6,A5,X,13.1,8.9,11.2,25,258
2004,LEXUS,GS 300,MID-SIZE,3,6,AS5,Z,14.7,10.2,12.7,22,292
2004,LEXUS,GS 300,MID-SIZE,4.3,8,A5,Z,14.9,11,13.1,22,301
2004,LEXUS,GS 430,MID-SIZE,3,6,AS5,Z,14.7,10.2,12.7,22,292
2004,LEXUS,GS 430,MID-SIZE,4.3,8,A5,Z,14.9,11,13.1,22,301
2004,LEXUS,IS 300,COMPACT,3,6,AS5,Z,14.7,10.5,12.8,22,294
2004,LEXUS,IS 300,COMPACT,3,6,M5,Z,14.8,10.4,12.8,22,294
2004,LEXUS,LS 430,FULL-SIZE,4.3,8,AS6,Z,14.8,10.2,12.7,22,292
2004,LEXUS,LX 470,SUV,4.7,8,A5,X,19.8,15.1,17.7,16,407
2004,LEXUS,RX 330,SUV,3.3,6,A5,X,13.5,10.1,12,24,276
2004,LEXUS,RX 330,SUV,3.3,6,AS5,X,13.5,10.1,12,24,276
2004,LEXUS,RX 330 4X4,SUV,3.3,6,A5,X,14.4,10.6,12.7,22,292
2004,LEXUS,RX 330 4X4,SUV,3.3,6,AS5,X,14.4,10.6,12.7,22,292
2004,LEXUS,SC 430,MINICOMPACT,4.3,8,A5,Z,14.9,11,13.1,22,301
2004,LINCOLN,AVIATOR 4X4,SUV,4.6,8,A5,Z,20,14.5,17.5,16,403
2004,LINCOLN,LS,MID-SIZE,3,6,AS5,Z,13.4,9.8,11.8,24,271
2004,LINCOLN,LS,MID-SIZE,3.9,8,AS5,Z,15.6,11.1,13.6,21,313
2004,LINCOLN,LS SST,MID-SIZE,3,6,AS5,Z,13.2,9.4,11.5,25,265
2004,LINCOLN,LS SST,MID-SIZE,3.9,8,AS5,Z,15.2,10.4,13,22,299
2004,LINCOLN,TOWN CAR,FULL-SIZE,4.6,8,A4,X,15.5,10.3,13.2,21,304
2004,MASERATI,COUPE CAMBIOCORSA,SUBCOMPACT,4.2,8,M6,Z,22.4,15.2,19.2,15,442
2004,MASERATI,COUPE GT,SUBCOMPACT,4.2,8,M6,Z,22.4,15.2,19.2,15,442
2004,MASERATI,SPIDER CAMBIOCORSA,TWO-SEATER,4.2,8,AS6,Z,22.5,15,19.1,15,439
2004,MASERATI,SPIDER GT,TWO-SEATER,4.2,8,AS6,Z,22.5,15,19.1,15,439
2004,MAZDA,B2300,PICKUP TRUCK - STANDARD,2.3,4,A5,X,12.2,9.8,11.2,25,258
2004,MAZDA,B2300,PICKUP TRUCK - STANDARD,2.3,4,M5,X,11.4,8.8,10.2,28,235
2004,MAZDA,B3000,PICKUP TRUCK - STANDARD,3,6,A5,X,15.1,11.5,13.5,21,311
2004,MAZDA,B3000,PICKUP TRUCK - STANDARD,3,6,M5,X,14.8,11.1,13.1,22,301
2004,MAZDA,B4000,PICKUP TRUCK - STANDARD,4,6,A5,X,15.7,11.8,14,20,322
2004,MAZDA,B4000,PICKUP TRUCK - STANDARD,4,6,M5,X,15.6,11.3,13.7,21,315
2004,MAZDA,B4000 4X4,PICKUP TRUCK - STANDARD,4,6,A5,X,17.1,13.4,15.4,18,354
2004,MAZDA,B4000 4X4,PICKUP TRUCK - STANDARD,4,6,M5,X,17.2,13.7,15.7,18,361
2004,MAZDA,MAZDA3,COMPACT,2,4,AS4,X,10.4,7.6,9.2,31,212
2004,MAZDA,MAZDA3,COMPACT,2,4,M5,X,9.8,7.4,8.7,32,200
2004,MAZDA,MAZDA3,COMPACT,2.3,4,AS4,X,11.2,8.9,10.2,28,235
2004,MAZDA,MAZDA3,COMPACT,2.3,4,M5,X,10.5,8,9.4,30,216
2004,MAZDA,MAZDA6,MID-SIZE,2.3,4,AS4,X,11.8,8.9,10.5,27,242
2004,MAZDA,MAZDA6,MID-SIZE,2.3,4,M5,X,11,8,9.6,29,221
2004,MAZDA,MAZDA6,MID-SIZE,3,6,AS4,X,13.8,9.6,11.9,24,274
2004,MAZDA,MAZDA6,MID-SIZE,3,6,M5,X,13.6,9.6,11.8,24,271
2004,MAZDA,MPV,MINIVAN,3,6,A5,X,14.9,10.4,12.9,22,297
2004,MAZDA,MX-5 MIATA,TWO-SEATER,1.8,4,A4,Z,12,9.3,10.8,26,248
2004,MAZDA,MX-5 MIATA,TWO-SEATER,1.8,4,M5,Z,11.5,9,10.4,27,239
2004,MAZDA,MX-5 MIATA,TWO-SEATER,1.8,4,M6,Z,11.6,9.1,10.5,27,242
2004,MAZDA,RX-8,SUBCOMPACT,1.3,2,AS4,Z,14.5,10.4,12.6,22,290
2004,MAZDA,RX-8,SUBCOMPACT,1.3,2,M6,Z,14.4,10.9,12.8,22,294
2004,MAZDA,TRIBUTE,SUV,2,4,M5,X,11.7,9.3,10.6,27,244
2004,MAZDA,TRIBUTE,SUV,3,6,A4,X,13.9,10.1,12.2,23,281
2004,MAZDA,TRIBUTE 4X4,SUV,2,4,M5,X,12.2,10.2,11.3,25,260
2004,MAZDA,TRIBUTE 4X4,SUV,3,6,A4,X,14.6,10.9,12.9,22,297
2004,MERCEDES-BENZ,C 230K,COMPACT,1.8,4,A5,Z,11.6,8.5,10.2,28,235
2004,MERCEDES-BENZ,C 230K,COMPACT,1.8,4,M6,Z,11.9,8.6,10.4,27,239
2004,MERCEDES-BENZ,C 230K COUPE,COMPACT,1.8,4,A5,Z,11.6,8.5,10.2,28,235
2004,MERCEDES-BENZ,C 230K COUPE,COMPACT,1.8,4,M6,Z,11.9,8.6,10.4,27,239
2004,MERCEDES-BENZ,C 240,COMPACT,2.6,6,A5,Z,13.9,10.5,12.4,23,285
2004,MERCEDES-BENZ,C 240,COMPACT,2.6,6,M6,Z,14.5,9.9,12.4,23,285
2004,MERCEDES-BENZ,C 240 4-MATIC,COMPACT,2.6,6,A5,Z,13.8,10.3,12.2,23,281
2004,MERCEDES-BENZ,C 240 4-MATIC WAGON,STATION WAGON - SMALL,2.6,6,A5,Z,13.8,10.3,12.2,23,281
2004,MERCEDES-BENZ,C 240 FFV,COMPACT,2.6,6,A5,Z,13.5,10.2,12,24,276
2004,MERCEDES-BENZ,C 240 WAGON,STATION WAGON - SMALL,2.6,6,A5,Z,13.8,10.4,12.3,23,283
2004,MERCEDES-BENZ,C 240 WAGON,STATION WAGON - SMALL,2.6,6,M5,Z,15.2,10.1,12.9,22,297
2004,MERCEDES-BENZ,C 240 WAGON FFV,STATION WAGON - SMALL,2.6,6,A5,Z,13.5,10.1,12,24,276
2004,MERCEDES-BENZ,C 32 AMG #,COMPACT,3.2,6,A5,Z,16.3,12.1,14.4,20,331
2004,MERCEDES-BENZ,C 320,COMPACT,3.2,6,A5,Z,13.3,9.7,11.7,24,269
2004,MERCEDES-BENZ,C 320,COMPACT,3.2,6,M6,Z,14.3,9.8,12.3,23,283
2004,MERCEDES-BENZ,C 320 4-MATIC,COMPACT,3.2,6,A5,Z,13.7,9.6,11.9,24,274
2004,MERCEDES-BENZ,C 320 4-MATIC WAGON,STATION WAGON - SMALL,3.2,6,A5,Z,13.7,9.6,11.9,24,274
2004,MERCEDES-BENZ,C 320 WAGON FFV,STATION WAGON - SMALL,3.2,6,A5,Z,13.3,9.7,11.7,24,269
2004,MERCEDES-BENZ,C 320CL,COMPACT,3.2,6,M6,Z,14.3,9.8,12.3,23,283
2004,MERCEDES-BENZ,C 320CL FFV,COMPACT,3.2,6,A5,Z,13.3,9.7,11.7,24,269
2004,MERCEDES-BENZ,CL 500,COMPACT,5,8,A7,Z,16.4,10.7,13.8,20,317
2004,MERCEDES-BENZ,CL 55 AMG #,COMPACT,5.4,8,AS5,Z,18.4,12.1,15.6,18,359
2004,MERCEDES-BENZ,CL 600,COMPACT,5.5,12,A5,Z,20.3,13.6,17.3,16,398
2004,MERCEDES-BENZ,CLK 320,SUBCOMPACT,3.2,6,A5,Z,13.3,9.7,11.7,24,269
2004,MERCEDES-BENZ,CLK 320 CABRIOLET,SUBCOMPACT,3.2,6,A5,Z,13.3,9.7,11.7,24,269
2004,MERCEDES-BENZ,CLK 500,SUBCOMPACT,5,8,A5,Z,15.7,11.3,13.8,20,317
2004,MERCEDES-BENZ,CLK 500 CABRIOLET,SUBCOMPACT,5,8,A5,Z,15.7,11.3,13.8,20,317
2004,MERCEDES-BENZ,CLK 55 AMG CABRIOLET,SUBCOMPACT,5.4,8,AS5,Z,17,11.5,14.6,19,336
2004,MERCEDES-BENZ,CLK 55C AMG,SUBCOMPACT,5.4,8,AS5,Z,17,11.5,14.6,19,336
2004,MERCEDES-BENZ,E 320,MID-SIZE,3.2,6,A5,Z,13.7,9.6,11.9,24,274
2004,MERCEDES-BENZ,E 320 4-MATIC,MID-SIZE,3.2,6,A5,Z,14.4,10.5,12.6,22,290
2004,MERCEDES-BENZ,E 320 4-MATIC WAGON,STATION WAGON - MID-SIZE,3.2,6,A5,Z,14.7,11,13,22,299
2004,MERCEDES-BENZ,E 320 WAGON,STATION WAGON - MID-SIZE,3.2,6,A5,Z,13.7,9.6,11.9,24,274
2004,MERCEDES-BENZ,E 500,MID-SIZE,5,8,A7,Z,16.1,10.7,13.7,21,315
2004,MERCEDES-BENZ,E 500 4-MATIC,MID-SIZE,5,8,A5,Z,16.4,12.5,14.6,19,336
2004,MERCEDES-BENZ,E 500 4-MATIC WAGON,STATION WAGON - MID-SIZE,5,8,A5,Z,16.7,11.8,14.5,19,334
2004,MERCEDES-BENZ,E 500 WAGON,STATION WAGON - MID-SIZE,5,8,A5,Z,16.4,10.7,13.8,20,317
2004,MERCEDES-BENZ,E 55 AMG #,MID-SIZE,5.4,8,AS5,Z,18.4,12.1,15.6,18,359
2004,MERCEDES-BENZ,G 500,SUV,5,8,A5,Z,20.6,17.5,19.2,15,442
2004,MERCEDES-BENZ,G 55 AMG #,SUV,5.4,8,A5,Z,19.3,16.7,18.1,16,416
2004,MERCEDES-BENZ,MAYBACH 57,FULL-SIZE,5.5,12,A5,Z,21.6,14.6,18.5,15,426
2004,MERCEDES-BENZ,MAYBACH 62,FULL-SIZE,5.5,12,A5,Z,21.9,14.7,18.7,15,430
2004,MERCEDES-BENZ,ML 350,SUV,3.7,6,A5,Z,17.2,14.1,15.8,18,363
2004,MERCEDES-BENZ,ML 500,SUV,5,8,A5,Z,18.2,14.6,16.6,17,382
2004,MERCEDES-BENZ,S 430V,FULL-SIZE,4.3,8,A7,Z,14.9,9.8,12.6,22,290
2004,MERCEDES-BENZ,S 430V 4-MATIC,FULL-SIZE,4.3,8,A5,Z,15.9,11.4,13.9,20,320
2004,MERCEDES-BENZ,S 500V,FULL-SIZE,5,8,A7,Z,16.4,10.7,13.8,20,317
2004,MERCEDES-BENZ,S 500V 4-MATIC,FULL-SIZE,5,8,A5,Z,16.7,11.8,14.5,19,334
2004,MERCEDES-BENZ,S 55K AMG #,FULL-SIZE,5.4,8,AS5,Z,18.4,12.1,15.6,18,359
2004,MERCEDES-BENZ,S 600V,FULL-SIZE,5.5,12,A5,Z,20.8,13.6,17.6,16,405
2004,MERCEDES-BENZ,SL 500,TWO-SEATER,5,8,A7,Z,16.7,11.2,14.2,20,327
2004,MERCEDES-BENZ,SL 55 AMG #,TWO-SEATER,5.4,8,AS5,Z,18.4,12.1,15.6,18,359
2004,MERCEDES-BENZ,SL 600,TWO-SEATER,5.5,12,A5,Z,20.3,13.6,17.3,16,398
2004,MERCEDES-BENZ,SLK 230,TWO-SEATER,2.3,4,A5,Z,12.2,9.3,10.9,26,251
2004,MERCEDES-BENZ,SLK 230,TWO-SEATER,2.3,4,M6,Z,12.7,8.9,11,26,253
2004,MERCEDES-BENZ,SLK 32 AMG #,TWO-SEATER,3.2,6,A5,Z,15.4,11.3,13.6,21,313
2004,MERCEDES-BENZ,SLK 320,TWO-SEATER,3.2,6,A5,Z,13.3,9.7,11.7,24,269
2004,MERCEDES-BENZ,SLK 320 CABRIOLET,TWO-SEATER,3.2,6,M6,Z,14.3,9.8,12.3,23,283
2004,MINI,COOPER,MINICOMPACT,1.6,4,AV,Z,10.3,7.5,9.1,31,209
2004,MINI,COOPER,MINICOMPACT,1.6,4,M5,Z,9.6,7.1,8.5,33,196
2004,MINI,COOPER S #,MINICOMPACT,1.6,4,M6,Z,10.9,7.5,9.4,30,216
2004,MITSUBISHI,DIAMANTE,MID-SIZE,3.5,6,A4,Z,15.4,10.2,13.1,22,301
2004,MITSUBISHI,DIAMANTE,MID-SIZE,3.5,6,AS4,Z,15.4,10.2,13.1,22,301
2004,MITSUBISHI,ECLIPSE,SUBCOMPACT,2.4,4,A4,X,12.7,9.4,11.2,25,258
2004,MITSUBISHI,ECLIPSE,SUBCOMPACT,2.4,4,AS4,X,12.7,9.4,11.2,25,258
2004,MITSUBISHI,ECLIPSE,SUBCOMPACT,2.4,4,M5,X,11.6,8.3,10.1,28,232
2004,MITSUBISHI,ECLIPSE,SUBCOMPACT,3,6,AS4,Z,13.2,9.3,11.4,25,262
2004,MITSUBISHI,ECLIPSE,SUBCOMPACT,3,6,M5,Z,13.1,8.8,11.2,25,258
2004,MITSUBISHI,ECLIPSE SPYDER,MINICOMPACT,2.4,4,AS4,X,13.1,9.6,11.5,25,265
2004,MITSUBISHI,ECLIPSE SPYDER,MINICOMPACT,2.4,4,M5,X,11.6,8.5,10.2,28,235
2004,MITSUBISHI,ECLIPSE SPYDER,MINICOMPACT,3,6,AS4,Z,13.2,9.3,11.4,25,262
2004,MITSUBISHI,ECLIPSE SPYDER,MINICOMPACT,3,6,M5,Z,13.1,8.9,11.2,25,258
2004,MITSUBISHI,ENDEAVOR,SUV,3.8,6,A4,Z,15.3,11.1,13.4,21,308
2004,MITSUBISHI,ENDEAVOR AWD,SUV,3.8,6,A4,Z,15.5,11.9,13.9,20,320
2004,MITSUBISHI,GALANT,MID-SIZE,2.4,4,A4,X,11.6,8.6,10.2,28,235
2004,MITSUBISHI,GALANT GTS,MID-SIZE,3.8,6,AS4,Z,14.2,9.5,12.1,23,278
2004,MITSUBISHI,GALANT LS,MID-SIZE,3.8,6,AS4,Z,14.5,9.7,12.3,23,283
2004,MITSUBISHI,LANCER,COMPACT,2,4,A4,X,10.8,8.2,9.6,29,221
2004,MITSUBISHI,LANCER,COMPACT,2,4,M5,X,9.8,7.4,8.7,32,200
2004,MITSUBISHI,LANCER,COMPACT,2.4,4,A4,X,12,9.3,10.8,26,248
2004,MITSUBISHI,LANCER,COMPACT,2.4,4,M5,X,11.5,8.8,10.3,27,237
2004,MITSUBISHI,LANCER SPORTBACK,STATION WAGON - SMALL,2.4,4,A4,X,11.8,9,10.6,27,244
2004,MITSUBISHI,MONTERO 4X4,SUV,3.8,6,AS5,Z,17.6,13.1,15.6,18,359
2004,MITSUBISHI,MONTERO SPORT AWD,SUV,3.5,6,A4,X,16.5,13.9,15.3,18,352
2004,MITSUBISHI,OUTLANDER,SUV,2.4,4,AS4,X,12.5,9.6,11.2,25,258
2004,MITSUBISHI,OUTLANDER AWD,SUV,2.4,4,AS4,X,13.2,10.1,11.8,24,271
2004,NISSAN,350Z,TWO-SEATER,3.5,6,AS5,Z,14.4,10.1,12.4,23,285
2004,NISSAN,350Z,TWO-SEATER,3.5,6,M6,Z,13.4,9.7,11.7,24,269
2004,NISSAN,350Z ROADSTER,TWO-SEATER,3.5,6,AS5,Z,14.7,10.4,12.8,22,294
2004,NISSAN,350Z ROADSTER,TWO-SEATER,3.5,6,M6,Z,13.5,9.9,11.9,24,274
2004,NISSAN,ALTIMA,MID-SIZE,2.5,4,A4,X,11.7,8.8,10.4,27,239
2004,NISSAN,ALTIMA,MID-SIZE,2.5,4,M5,X,11.7,8.7,10.3,27,237
2004,NISSAN,ALTIMA,MID-SIZE,3.5,6,A4,X,13.8,9.8,12,24,276
2004,NISSAN,ALTIMA,MID-SIZE,3.5,6,M5,X,12.8,9.8,11.4,25,262
2004,NISSAN,FRONTIER,PICKUP TRUCK - STANDARD,2.4,4,A4,X,13.5,10.6,12.2,23,281
2004,NISSAN,FRONTIER,PICKUP TRUCK - STANDARD,2.4,4,M5,X,11.9,9.6,10.9,26,251
2004,NISSAN,FRONTIER V6,PICKUP TRUCK - STANDARD,3.3,6,A4,X,15.7,12.5,14.3,20,329
2004,NISSAN,FRONTIER V6,PICKUP TRUCK - STANDARD,3.3,6,M5,X,15.4,12.6,14.1,20,324
2004,NISSAN,FRONTIER V6 #,PICKUP TRUCK - STANDARD,3.3,6,A4,Z,17.6,13.7,15.8,18,363
2004,NISSAN,FRONTIER V6 4X4,PICKUP TRUCK - STANDARD,3.3,6,A4,X,16.2,12.5,14.5,19,334
2004,NISSAN,FRONTIER V6 4X4,PICKUP TRUCK - STANDARD,3.3,6,M5,X,15.5,12.6,14.2,20,327
2004,NISSAN,FRONTIER V6 4X4 #,PICKUP TRUCK - STANDARD,3.3,6,A4,Z,17.8,13.8,16,18,368
2004,NISSAN,MAXIMA,MID-SIZE,3.5,6,A4,X,13.1,9.4,11.4,25,262
2004,NISSAN,MAXIMA,MID-SIZE,3.5,6,AS5,X,13.4,9,11.4,25,262
2004,NISSAN,MAXIMA,MID-SIZE,3.5,6,M6,X,13,8.7,11,26,253
2004,NISSAN,MURANO,SUV,3.5,6,AV,X,13.3,10.1,11.8,24,271
2004,NISSAN,MURANO AWD,SUV,3.5,6,AV,X,13.6,10.4,12.2,23,281
2004,NISSAN,PATHFINDER 4X4,SUV,3.5,6,A4,X,17.1,13.1,15.3,18,352
2004,NISSAN,PATHFINDER 4X4,SUV,3.5,6,M5,X,16.1,13.3,14.8,19,340
2004,NISSAN,PATHFINDER ARMADA 4X4,SUV,5.6,8,A5,X,19.9,14.1,17.3,16,398
2004,NISSAN,QUEST,MINIVAN,3.5,6,A4,X,13.9,9.7,12,24,276
2004,NISSAN,QUEST,MINIVAN,3.5,6,A5,X,14.9,10.2,12.8,22,294
2004,NISSAN,SENTRA,COMPACT,1.8,4,A4,X,9.6,7.4,8.6,33,198
2004,NISSAN,SENTRA,COMPACT,1.8,4,M5,X,9.8,7.3,8.7,32,200
2004,NISSAN,SENTRA,COMPACT,2.5,4,A4,X,11.6,9.1,10.5,27,242
2004,NISSAN,SENTRA,COMPACT,2.5,4,M6,X,11.6,8.7,10.3,27,237
2004,NISSAN,TITAN,PICKUP TRUCK - STANDARD,5.6,8,A5,X,18.6,13.7,16.4,17,377
2004,NISSAN,TITAN 4X4,PICKUP TRUCK - STANDARD,5.6,8,A5,X,19.1,13.9,16.8,17,386
2004,NISSAN,XTERRA V6 4X4,SUV,3.3,6,A4,X,16.3,12.6,14.6,19,336
2004,NISSAN,XTERRA V6 4X4,SUV,3.3,6,M5,X,15.6,12.6,14.3,20,329
2004,NISSAN,XTERRA V6 4X4 #,SUV,3.3,6,A4,Z,17.8,13.8,16,18,368
2004,NISSAN,XTERRA V6 4X4 #,SUV,3.3,6,M5,Z,18,13.8,16.1,18,370
2004,OLDSMOBILE,ALERO,COMPACT,2.2,4,A4,X,11.2,7.9,9.7,29,223
2004,OLDSMOBILE,ALERO,COMPACT,2.2,4,M5,X,10.8,7.2,9.2,31,212
2004,OLDSMOBILE,ALERO,COMPACT,3.4,6,A4,X,12.5,8,10.4,27,239
2004,OLDSMOBILE,BRAVADA AWD,SUV,4.2,6,A4,X,17.2,12.3,15,19,345
2004,OLDSMOBILE,SILHOUETTE,MINIVAN,3.4,6,A4,X,13.5,9.3,11.6,24,267
2004,OLDSMOBILE,SILHOUETTE AWD,MINIVAN,3.4,6,A4,X,15.3,11.3,13.5,21,311
2004,PONTIAC,AZTEK,SUV,3.4,6,A4,X,13.5,9.3,11.6,24,267
2004,PONTIAC,AZTEK AWD,SUV,3.4,6,A4,X,15.3,11.3,13.5,21,311
2004,PONTIAC,BONNEVILLE,FULL-SIZE,3.8,6,A4,X,13.4,8.7,11.3,25,260
2004,PONTIAC,GRAND AM,COMPACT,2.2,4,A4,X,11.2,7.9,9.7,29,223
2004,PONTIAC,GRAND AM,COMPACT,2.2,4,M5,X,10.8,7.2,9.2,31,212
2004,PONTIAC,GRAND AM,COMPACT,3.4,6,A4,X,12.5,8,10.4,27,239
2004,PONTIAC,GRAND PRIX,MID-SIZE,3.8,6,A4,X,13.3,8.5,11.1,25,255
2004,PONTIAC,GRAND PRIX #,MID-SIZE,3.8,6,A4,X,14.2,9,11.8,24,271
2004,PONTIAC,GRAND PRIX #,MID-SIZE,3.8,6,AS4,X,14.9,10.2,12.8,22,294
2004,PONTIAC,MONTANA,MINIVAN,3.4,6,A4,X,13.5,9.3,11.6,24,267
2004,PONTIAC,MONTANA AWD,MINIVAN,3.4,6,A4,X,15.3,11.3,13.5,21,311
2004,PONTIAC,SUNFIRE,COMPACT,2.2,4,A4,X,11.2,7.9,9.7,29,223
2004,PONTIAC,SUNFIRE,COMPACT,2.2,4,M5,X,10.8,7.2,9.2,31,212
2004,PONTIAC,VIBE,STATION WAGON - SMALL,1.8,4,A4,X,9.6,7.6,8.7,32,200
2004,PONTIAC,VIBE,STATION WAGON - SMALL,1.8,4,M5,X,8.9,7.2,8.2,34,189
2004,PONTIAC,VIBE AWD,STATION WAGON - SMALL,1.8,4,A4,X,10.4,8.2,9.4,30,216
2004,PONTIAC,VIBE GT,STATION WAGON - SMALL,1.8,4,M6,Z,10.8,8.1,9.6,29,221
2004,PORSCHE,CAYENNE S,SUV,4.5,8,AS5,Z,18.9,14.9,17.1,17,393
2004,PORSCHE,CAYENNE TURBO,SUV,4.5,8,AS5,Z,20.2,15,17.9,16,412
2004,ROLLS-ROYCE,PHANTOM,MID-SIZE,6.7,12,A6,Z,20.7,13.6,17.5,16,403
2004,SAAB,9-3 AERO CVT TURBO,SUBCOMPACT,2,4,AS5,Z,14.2,9.1,11.9,24,274
2004,SAAB,9-3 AERO CVT TURBO,SUBCOMPACT,2,4,M6,Z,12.8,8.5,10.8,26,248
2004,SAAB,9-3 AERO TURBO,COMPACT,2,4,AS5,Z,13,8.7,11,26,253
2004,SAAB,9-3 AERO TURBO,COMPACT,2,4,M6,Z,13,9.3,11.3,25,260
2004,SAAB,9-3 ARC CVT TURBO,SUBCOMPACT,2,4,AS5,Z,14.2,9.1,11.9,24,274
2004,SAAB,9-3 ARC CVT TURBO,SUBCOMPACT,2,4,M5,Z,12.5,8.6,10.7,26,246
2004,SAAB,9-3 ARC TURBO,COMPACT,2,4,AS5,Z,13,8.7,11,26,253
2004,SAAB,9-3 ARC TURBO,COMPACT,2,4,M5,Z,12.3,8.6,10.6,27,244
2004,SAAB,9-3 LINEAR TURBO,COMPACT,2,4,AS5,X,12.6,8.8,10.9,26,251
2004,SAAB,9-3 LINEAR TURBO,COMPACT,2,4,M5,X,11.8,8,10.1,28,232
2004,SAAB,9-5 AERO TURBO,MID-SIZE,2.3,4,AS5,Z,13.7,9,11.6,24,267
2004,SAAB,9-5 AERO TURBO,MID-SIZE,2.3,4,M5,Z,13.2,8.8,11.2,25,258
2004,SAAB,9-5 AERO WAGON TURBO,STATION WAGON - MID-SIZE,2.3,4,AS5,Z,13.7,9,11.6,24,267
2004,SAAB,9-5 AERO WAGON TURBO,STATION WAGON - MID-SIZE,2.3,4,M5,Z,13.2,8.8,11.2,25,258
2004,SAAB,9-5 ARC TURBO,COMPACT,2.3,4,AS5,Z,13.7,9,11.6,24,267
2004,SAAB,9-5 ARC TURBO,COMPACT,2.3,4,M5,Z,13.2,8.8,11.2,25,258
2004,SAAB,9-5 ARC WAGON TURBO,STATION WAGON - MID-SIZE,2.3,4,AS5,Z,13.7,9,11.6,24,267
2004,SAAB,9-5 ARC WAGON TURBO,STATION WAGON - MID-SIZE,2.3,4,M5,Z,13.2,8.8,11.2,25,258
2004,SAAB,9-5 LINEAR WAGON TURBO,STATION WAGON - MID-SIZE,2.3,4,AS5,X,13.6,8.9,11.5,25,265
2004,SAAB,9-5 LINEAR WAGON TURBO,STATION WAGON - MID-SIZE,2.3,4,M5,X,13.1,9.1,11.3,25,260
2004,SATURN,ION,SUBCOMPACT,2.2,4,A5,X,11.6,8,10,28,230
2004,SATURN,ION,SUBCOMPACT,2.2,4,AV,X,10.9,8.1,9.6,29,221
2004,SATURN,ION,SUBCOMPACT,2.2,4,M5,X,10.8,7.2,9.2,31,212
2004,SATURN,L300,MID-SIZE,2.2,4,A4,X,11.3,7.9,9.8,29,225
2004,SATURN,L300,MID-SIZE,3,6,A4,X,13.1,9.1,11.3,25,260
2004,SATURN,LW300 WAGON,STATION WAGON - MID-SIZE,2.2,4,A4,X,11.3,7.9,9.8,29,225
2004,SATURN,LW300 WAGON,STATION WAGON - MID-SIZE,3,6,A4,X,13.1,9.1,11.3,25,260
2004,SATURN,VUE,SUV,2.2,4,AV,X,12.3,9.3,11,26,253
2004,SATURN,VUE,SUV,2.2,4,M5,X,11.8,9,10.6,27,244
2004,SATURN,VUE,SUV,3.5,6,A5,X,13.4,9.3,11.5,25,265
2004,SATURN,VUE AWD,SUV,2.2,4,AV,X,12.5,9.6,11.2,25,258
2004,SATURN,VUE AWD,SUV,3.5,6,A5,X,14.2,10.1,12.3,23,283
2004,SUBARU,FORESTER AWD,SUV,2.5,4,A4,X,12.3,9.4,11,26,253
2004,SUBARU,FORESTER AWD,SUV,2.5,4,M5,X,12.5,9.3,11,26,253
2004,SUBARU,FORESTER AWD TURBO,SUV,2.5,4,A4,Z,14,11,12.7,22,292
2004,SUBARU,FORESTER AWD TURBO,SUV,2.5,4,M5,Z,14.6,11,13,22,299
2004,SUBARU,IMPREZA AWD,SUBCOMPACT,2.5,4,A4,X,12,9,10.7,26,246
2004,SUBARU,IMPREZA AWD,SUBCOMPACT,2.5,4,M5,X,12.8,9,11.1,25,255
2004,SUBARU,IMPREZA AWD WRX,SUBCOMPACT,2,4,A4,Z,13.7,9.8,12,24,276
2004,SUBARU,IMPREZA AWD WRX,SUBCOMPACT,2,4,M5,Z,13.3,9.5,11.6,24,267
2004,SUBARU,IMPREZA AWD WRX-STI,SUBCOMPACT,2.5,4,M6,Z,15,10.7,13.1,22,301
2004,SUBARU,IMPREZA WAGON AWD,STATION WAGON - SMALL,2.5,4,A4,X,12,9,10.7,26,246
2004,SUBARU,IMPREZA WAGON AWD,STATION WAGON - SMALL,2.5,4,M5,X,12.7,9.1,11.1,25,255
2004,SUBARU,IMPREZA WAGON AWD WRX,STATION WAGON - SMALL,2,4,A4,Z,13.7,9.8,12,24,276
2004,SUBARU,IMPREZA WAGON AWD WRX,STATION WAGON - SMALL,2,4,M5,Z,13.3,9.5,11.6,24,267
2004,SUBARU,LEGACY AWD,COMPACT,2.5,4,A4,X,12.3,9.4,11,26,253
2004,SUBARU,LEGACY AWD,COMPACT,2.5,4,M5,X,12.5,9.3,11,26,253
2004,SUBARU,LEGACY AWD H6-3.0,COMPACT,3,6,A4,Z,13.9,9.9,12.1,23,278
2004,SUBARU,LEGACY AWD SPORT SHIFT,COMPACT,2.5,4,AS4,X,13,9.3,11.3,25,260
